title	timestamp	category
ETH-BIB-Zürich,_Bahnhofstrasse,_Rennweg,_Lindenhof_aus_1500_m-Inlandflüge-LBS_MH01-000693.tif	2016-12-15T14:05:19Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Rinderhorn,_Ferdenrothorn,_von_der_Gemmi_aus_4000_m-Inlandflüge-LBS_MH01-000453.tif	2016-12-15T14:05:29Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Rinderhorn_v._S._aus_4000_m-Inlandflüge-LBS_MH01-000454.tif	2016-12-15T14:05:50Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich_gegen_Uetliberg,_Triemli,_Birmensdorferstrasse-Inlandflüge-LBS_MH01-000695.tif	2016-12-15T14:05:52Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Burgdorf_aus_400_m-Inlandflüge-LBS_MH01-000700.tif	2016-12-15T14:06:12Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Burgdorf_aus_400_m-Inlandflüge-LBS_MH01-000702.tif	2016-12-15T14:06:18Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Bremgarten,_Übersicht,_Reuss-Schlaufe-Inlandflüge-LBS_MH01-000699.tif	2016-12-15T14:06:21Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Bietschhorn,_Walliser_Alpen,_von_Norden-Inlandflüge-LBS_MH01-000461.tif	2016-12-15T14:06:50Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Burgdorf_aus_400_m-Inlandflüge-LBS_MH01-000701.tif	2016-12-15T14:07:02Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Bern,_Altstadt-Inlandflüge-LBS_MH01-000707.tif	2016-12-15T14:07:21Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Grosses_Aletschhorn,_Monte_Leone_v._N._aus_5000_m-Inlandflüge-LBS_MH01-000467-AL.tif	2016-12-15T14:08:13Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Kranzberg,_Aletschhorn_v._N._aus_4500_m-Inlandflüge-LBS_MH01-000466.tif	2016-12-15T14:08:15Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Bern-Mattequartier,_Nydeggbrücke,_Untertorbrücke_aus_50_m-Inlandflüge-LBS_MH01-000709.tif	2016-12-15T14:08:35Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Bern-Altstadt,_Kirchenfeld_v._S._O._aus_800_m-Inlandflüge-LBS_MH01-000708.tif	2016-12-15T14:09:03Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fribourg-Inlandflüge-LBS_MH01-000711.tif	2016-12-15T14:09:06Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Ebenefluh,_Jungfrau,_Frinsteraarhorn,_Dreickhorn_v._W._aus_4500_m-Inlandflüge-LBS_MH01-000469.tif	2016-12-15T14:09:28Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fribourg,_Sarine-Schlaufe-Inlandflüge-LBS_MH01-000712.tif	2016-12-15T14:09:43Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fribourg,_Kathedrale,_Pont_Suspendu_aus_400_m-Inlandflüge-LBS_MH01-000715.tif	2016-12-15T14:09:56Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Freiburg,_Altstadt-Inlandflüge-LBS_MH01-000714.tif	2016-12-15T14:10:36Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fribourg,_Kathedrale_aus_400_m-Inlandflüge-LBS_MH01-000718.tif	2016-12-15T14:10:39Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fribourg,_Chocolat_de_Villars,_Quartier_de_Pérolles_aus_700_m-Inlandflüge-LBS_MH01-000716.tif	2016-12-15T14:10:47Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Bulle_aus_300_m-Inlandflüge-LBS_MH01-000720.tif	2016-12-15T14:11:18Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fribourg,_Altstadt-Inlandflüge-LBS_MH01-000722.tif	2016-12-15T14:11:23Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Bulle_aus_300_m-Inlandflüge-LBS_MH01-000719.tif	2016-12-15T14:11:35Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Bern,_Detail,_Nordwestliches_Quartier-Inlandflüge-LBS_MH01-000727.tif	2016-12-15T14:11:38Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Gurten,_Gurtenkulm-Inlandflüge-LBS_MH01-000729.tif	2016-12-15T14:11:46Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Lausanne-Ouchy,_Hafen_v._S._aus_400_m-Inlandflüge-LBS_MH01-000725.tif	2016-12-15T14:11:54Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Châtel-Saint-Denis_v._O._aus_500_m-Inlandflüge-LBS_MH01-000721.tif	2016-12-15T14:12:16Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Lausanne_v._W._aus_300_m-Inlandflüge-LBS_MH01-000724-AL.tif	2016-12-15T14:12:48Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Lausanne-Zentrum_v._N._aus_400_m-Inlandflüge-LBS_MH01-000726.tif	2016-12-15T14:13:00Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Lausanne_v._S._O._aus_300_m-Inlandflüge-LBS_MH01-000723.tif	2016-12-15T14:13:01Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Genf_=_Genève,_Centre_v._N._W._aus_500_m-Inlandflüge-LBS_MH01-000731.tif	2016-12-15T14:13:08Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Genf_=_Genève,_Zentrum,_Coulouvrèniere_et_l'ile_v._W._aus_400_m-Inlandflüge-LBS_MH01-000732.tif	2016-12-15T14:13:20Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Genf_=_Genève,_Centre_v._W._aus_500_m-Inlandflüge-LBS_MH01-000730.tif	2016-12-15T14:13:25Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Burgdorf_aus_400_m-Inlandflüge-LBS_MH01-000728.tif	2016-12-15T14:13:48Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Grosse_Scheidegg,_Wetterhorn,_Schreckhorn,_Finsteraarhorn-Inlandflüge-LBS_MH01-000485.tif	2016-12-15T14:13:50Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Genf_=_Genève,_Délices,_Plainpalais_v._N._W._as_400_m-Inlandflüge-LBS_MH01-000733.tif	2016-12-15T14:14:04Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Genf_=_Genève,_St.Jean-Théâtre_v._N._W._aus_400_m-Inlandflüge-LBS_MH01-000736.tif	2016-12-15T14:14:22Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Genf_=_Genève,_Übersicht,_L'Arve,_La_Pade_v._S._W._aus_500_m-Inlandflüge-LBS_MH01-000737.tif	2016-12-15T14:14:54Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Genf_=_Genève,_Rue_du_Stand_St._Pierre_v._W._aus_500_m-Inlandflüge-LBS_MH01-000734.tif	2016-12-15T14:14:57Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Delémont,_Centre_aus_300_m-Inlandflüge-LBS_MH01-000742.tif	2016-12-15T14:15:13Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Genf_=_Genève,_Plaine_de_Plainpalais,_Rhône_v._S._W._aus_500_m-Inlandflüge-LBS_MH01-000735.tif	2016-12-15T14:15:27Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Genf,_Zentrum_v._W._aus_600_m-Inlandflüge-LBS_MH01-000738.tif	2016-12-15T14:15:40Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Zürich-Altstadt-Inlandflüge-LBS_MH01-000741.tif	2016-12-15T14:16:02Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Delémont,_Centre_aus_250_m-Inlandflüge-LBS_MH01-000740.tif	2016-12-15T14:16:28Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Delémont_v._O._aus_300_m-Inlandflüge-LBS_MH01-000744.tif	2016-12-15T14:16:58Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Delémont-Inlandflüge-LBS_MH01-000745.tif	2016-12-15T14:17:05Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Delémont,_Usines_des_Rondez-Inlandflüge-LBS_MH01-000747.tif	2016-12-15T14:17:33Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Lutry_v._N._aus_700_m-Inlandflüge-LBS_MH01-000756.tif	2016-12-15T14:17:41Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Delémont,_Usines_des_Rondez-Inlandflüge-LBS_MH01-000746.tif	2016-12-15T14:17:47Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Territet,_Glion,_Les_Planches,_Lac_Léman_v._W._aus_600_m-Inlandflüge-LBS_MH01-000749.tif	2016-12-15T14:18:22Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Territet,_Glion,_Les_Planches,_Lac_Léman_v._W._aus_600_m-Inlandflüge-LBS_MH01-000750.tif	2016-12-15T14:18:28Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Veytaux_v._S._aus_800_m-Inlandflüge-LBS_MH01-000752.tif	2016-12-15T14:18:35Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Montreux_v._N._W._aus_600_m-Inlandflüge-LBS_MH01-000748.tif	2016-12-15T14:18:50Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Caux,_Montreux,_Chemin_de_fer_des_Rochers-de-Naye-Inlandflüge-LBS_MH01-000753.tif	2016-12-15T14:18:59Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Vevey_v._N._O._aus_600_m-Inlandflüge-LBS_MH01-000751.tif	2016-12-15T14:19:07Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Chamby_sur_Montreux-Inlandflüge-LBS_MH01-000755.tif	2016-12-15T14:19:08Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Les_Avants_(Montreux)_v._S._O._aus_800_m-Inlandflüge-LBS_MH01-000754.tif	2016-12-15T14:19:49Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Cully,_Chenaux_v._N._aus_800_m-Inlandflüge-LBS_MH01-000761.tif	2016-12-15T14:20:12Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Vevey,_La_Tour-de-Peilz_aus_700_m-Inlandflüge-LBS_MH01-000757.tif	2016-12-15T14:20:13Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Clarens,_Montreux_v._N._aus_500_m-Inlandflüge-LBS_MH01-000759.tif	2016-12-15T14:20:30Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Cully_v._N._O._aus_800_m-Inlandflüge-LBS_MH01-000762.tif	2016-12-15T14:21:05Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Pully,_Lausanne_v._N._aus_800_m-Inlandflüge-LBS_MH01-000758.tif	2016-12-15T14:21:06Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Epesses,_Lavaux_v._N._aus_400_m-Inlandflüge-LBS_MH01-000763.tif	2016-12-15T14:21:32Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Morges,_Übersicht_v._W._aus_400_m-Inlandflüge-LBS_MH01-000767.tif	2016-12-15T14:21:42Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Morges,_Zentrum_aus_250_m-Inlandflüge-LBS_MH01-000766.tif	2016-12-15T14:22:13Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Nyon_v._W._aus_600_m-Inlandflüge-LBS_MH01-000771.tif	2016-12-15T14:22:13Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Rolle,_L'ile_de_la_Harpe_v._W._aus_400_m-Inlandflüge-LBS_MH01-000769.tif	2016-12-15T14:22:29Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-St._Prex-Inlandflüge-LBS_MH01-000765.tif	2016-12-15T14:22:46Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Rolle_v._N._W._aus_400_m-Inlandflüge-LBS_MH01-000768.tif	2016-12-15T14:23:00Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Nyon_v._W._aus_600_m-Inlandflüge-LBS_MH01-000772.tif	2016-12-15T14:23:16Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Versoix,_Le_Bourg_v._N._W._aus_500_m-Inlandflüge-LBS_MH01-000776.tif	2016-12-15T14:23:36Z	Aerial photographs by Walter Mittelholzer|All media supported by Wikimedia CH|CC-PD-Mark|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
