8605	File:ETH-BIB-Cuarnens-LBS H1-011855.tif	Cuarnens	it	article	36715	1295	3.52716873213
8667	File:ETH-BIB-Curtiss AT-32C Condor, CH-170 am Boden in Dübendorf-Inlandflüge-LBS MH05-32-03.tif	1934 Swissair Tuttlingen accident	en	article	23103	541	2.34168722677
8757	File:ETH-BIB-Dagmersellen-LBS H1-011219.tif	Dagmersellen	de	article	69003	28814	41.7576047418
8849	File:ETH-BIB-Davos, Clavadel-LBS H1-018152.tif	Liste der Kulturgüter in Davos	de	article	92460	3300	3.5691109669
8860	File:ETH-BIB-Davos, Hochgebirgsklinik, Guardaval, Augenklinik-LBS H1-011616.tif	Benutzer:ETH-Bibliothek	de	user_page	87959	36010	40.939528644
8980	File:ETH-BIB-DC-3 über Schlieren, Limmattal-Inlandflüge-LBS MH01-008140.tif	Schlieren	de	article	74728	24275	32.4844770367
8994	File:ETH-BIB-Debye, Peter (1884-1966)-Portrait-Portr 11793.tif	Portál:Chemie/Obrázek	cs	article	34180	7823	22.8876535986
9005	File:ETH-BIB-Dedekind, Julius Wilhelm Richard (1831-1916)-Portrait-Portr 11953.tif (cropped).jpg	Richard Dedekind	en	article	53570	10231	19.0983759567
9020	File:ETH-BIB-Degersheim-Inlandflüge-LBS MH01-002796.tif	Degersheim SG	de	article	49285	28111	57.0376382266
9177	File:ETH-BIB-Dents du Midi-LBS H1-011360.tif	Benutzer:ETH-Bibliothek	de	user_page	87959	37065	42.1389511022
9186	File:ETH-BIB-Denzler, Hans Heinrich (1814-1876)-Portrait-Portr 08919.tif (cropped).jpg	Hans Heinrich Denzler	de	article	24311	288	1.18464892436
9204	File:ETH-BIB-Der höchste Berg des Atlas (Mount Toubkal) 4225 m von N-Tschadseeflug 1930-31-LBS MH02-08-0359.tif	Wikipedia:Veckans tävling/Pyeongchang! II – Nordafrika	sv	wikipedia_page	120985	39569	32.7057073191
9209	File:ETH-BIB-Der König der Mossi (Moro naba) umgeben von seinen Stammeshäuptlingen anlässlich des Neujahrsempfanges-Tschadseeflug 1930-31-LBS MH02-08-0862.tif	Talk:Naaba Koom II	en	discussion	30466	16088	52.8064071424
9210	File:ETH-BIB-Der König der Mossi (Moro naba) umgeben von seinen Stammeshäuptlingen anlässlich des Neujahrsempfanges-Tschadseeflug 1930-31-LBS MH02-08-0863.tif	Talk:Naaba Koom II	en	discussion	30466	18035	59.1971377929
9211	File:ETH-BIB-Der König der Mossi (Moro naba) umgeben von seinen Stammeshäuptlingen anlässlich des Neujahrsempfanges-Tschadseeflug 1930-31-LBS MH02-08-0864.tif	Talk:Naaba Koom II	en	discussion	30466	19984	65.5944331386
9212	File:ETH-BIB-Der König der Mossi (Moro naba) umgeben von seinen Stammeshäuptlingen anlässlich des Neujahrsempfanges-Tschadseeflug 1930-31-LBS MH02-08-0865.tif	Talk:Naaba Koom II	en	discussion	30466	21933	71.9917284842
9213	File:ETH-BIB-Der König der Mossi (Moro naba) umgeben von seinen Stammeshäuptlingen anlässlich des Neujahrsempfanges-Tschadseeflug 1930-31-LBS MH02-08-0866.tif	Talk:Naaba Koom II	en	discussion	30466	23880	78.3824591348
9214	File:ETH-BIB-Der König der Mossi (Moro naba) umgeben von seinen Stammeshäuptlingen anlässlich des Neujahrsempfanges-Tschadseeflug 1930-31-LBS MH02-08-0867.tif	Talk:Naaba Koom II	en	discussion	30466	25827	84.7731897853
9214	File:ETH-BIB-Der König der Mossi (Moro naba) umgeben von seinen Stammeshäuptlingen anlässlich des Neujahrsempfanges-Tschadseeflug 1930-31-LBS MH02-08-0867.tif	Портал:Буркина-Фасо/Викисклад	ru	article	9234	6806	73.7058696123
9214	File:ETH-BIB-Der König der Mossi (Moro naba) umgeben von seinen Stammeshäuptlingen anlässlich des Neujahrsempfanges-Tschadseeflug 1930-31-LBS MH02-08-0867.tif	Портал:Буркина-Фасо	ru	article	68810	47544	69.0946083418
9214	File:ETH-BIB-Der König der Mossi (Moro naba) umgeben von seinen Stammeshäuptlingen anlässlich des Neujahrsempfanges-Tschadseeflug 1930-31-LBS MH02-08-0867.tif	Naaba Koom II	en	article	12750	4735	37.137254902
9215	File:ETH-BIB-Der König der Mossi (Moro naba) umgeben von seinen Stammeshäuptlingen anlässlich des Neujahrsempfanges-Tschadseeflug 1930-31-LBS MH02-08-0868.tif	Talk:Naaba Koom II	en	discussion	30466	27776	91.170485131
9241	File:ETH-BIB-Detailaufnahme Auftanken in Cartagena-Tschadseeflug 1930-31-LBS MH02-08-0158.tif	Wikipedia:Wikipedia Signpost/2016-09-06/Blog	en	wikipedia_page	35539	13663	38.4450884943
9241	File:ETH-BIB-Detailaufnahme Auftanken in Cartagena-Tschadseeflug 1930-31-LBS MH02-08-0158.tif	Wikipedia:Wikipedia Signpost/Single/2016-09-06	en	wikipedia_page	355985	345223	96.9768389118
9308	File:ETH-BIB-Die Zentralinsel von Santorin mit ihren Quellkuppen und ins Meer fliessenden Lavaströmen-Weitere-LBS MH02-03-0017-A.tif	Пересвет (фрегат)	ru	article	78612	62226	79.1558540681
9309	File:ETH-BIB-Die zwei Töchter des Kaisers im Palastpark-Abessinienflug 1934-LBS MH02-22-0372.tif	Hailé Selassié	it	article	233727	17435	7.45955751796
9309	File:ETH-BIB-Die zwei Töchter des Kaisers im Palastpark-Abessinienflug 1934-LBS MH02-22-0372.tif	Haile Selassie	de	article	49558	22133	44.6608014851
9317	File:ETH-BIB-Dielsdorf aus 200 m-Inlandflüge-LBS MH01-004501.tif	Dielsdorf ZH	de	article	63557	35410	55.713768743
9343	File:ETH-BIB-Diepoldsau-LBS H1-012150.tif	Diepoldsau	de	article	51847	22638	43.6630856173
9365	File:ETH-BIB-Diessenhofen, Gailingen-Inlandflüge-LBS MH01-008162.tif	Diessenhofen	de	article	84632	35344	41.7619812837
9397	File:ETH-BIB-Dietfurt an der Thur, Untere Schieb, Spinnerei und Weberei Dietfurt AG-Inlandflüge-LBS MH01-002555.tif	Dietfurt SG	de	article	18878	7912	41.9112194088
9412	File:ETH-BIB-Dietikon v. N. O. aus 300 m-Inlandflüge-LBS MH01-000963.tif	Dietikon	de	article	93281	49084	52.6195045079
9416	File:ETH-BIB-Dietikon, Au, Spreitenbach-Inlandflüge-LBS MH01-005998.tif	Dietikon	de	article	93281	50500	54.137498526
9430	File:ETH-BIB-Dietikon, Oetwil an der Limmat, Killwangen, Limmattal-Inlandflüge-LBS MH01-004787.tif	Limmattal	de	article	9314	2066	22.1816620142
9474	File:ETH-BIB-Dietler, Hermann (1839-1924)-Portrait-Portr 03555-A.tif (cropped).jpg	Hermann Dietler	de	article	12616	284	2.25110970197
9529	File:ETH-BIB-Diredaua, letzte abessinische Stadt an der Eisenbahnlinie nach Französisch Somali-Land-Abessinienflug 1934-LBS MH02-22-0803.tif	Dire Dawa	en	article	105713	22283	21.0787698769
9529	File:ETH-BIB-Diredaua, letzte abessinische Stadt an der Eisenbahnlinie nach Französisch Somali-Land-Abessinienflug 1934-LBS MH02-22-0803.tif	Dire Dawa	de	article	67951	7755	11.4126355756
9548	File:ETH-BIB-Disentis-LBS H1-018197.tif	Disentis/Mustér	de	article	102681	72140	70.2564252393
9678	File:ETH-BIB-Domhütte SAC Uto, gegen Bietschhorn gesehen-Dia 247-02270.tif	Domhütte	de	article	36771	11500	31.2746457806
9681	File:ETH-BIB-Dommartin-LBS H1-023533.tif	Dommartin (Montilliez)	it	article	27719	1250	4.50954219128
9826	File:ETH-BIB-Dottikon, Bally Schuhfabrik-LBS H1-010489.tif	1179	als	article	11009	1699	15.4328276864
9900	File:ETH-BIB-Dozwil-LBS H1-019364.tif	Dozwil	it	article	27931	1255	4.49321542372
9941	File:ETH-BIB-Drei Männer am Ufer des Guadalquivir in Sevilla-Nordafrikaflug 1932-LBS MH02-13-0504.tif	Séville	fr	article	414130	86036	20.775118924
9978	File:ETH-BIB-DS "Stadt Luzern" Luzern, Vierwaldstätter See-LBS H1-009946.tif	Benutzer:ETH-Bibliothek	de	user_page	87959	38129	43.3486056003
10074	File:ETH-BIB-Dächer von Oran-Nordafrikaflug 1932-LBS MH02-13-0129.tif	Oran	fr	article	452809	175403	38.7366417187
10078	File:ETH-BIB-Dällikon im Furttal aus 300 m-Inlandflüge-LBS MH01-003528.tif	Dällikon	de	article	48885	34369	70.3058197811
10130	File:ETH-BIB-Dübendorf, Chemische Fabrik Flora AG-Inlandflüge-LBS MH03-1196.tif	Laufwasserkraftwerke an der Glatt	de	article	111902	33186	29.656306411
10141	File:ETH-BIB-Dübendorf, Flugplatz auswärts-Dia 247-09910.tif	Koolhoven F.K.50	it	article	41526	12750	30.7036555411
10184	File:ETH-BIB-Dübendorf, Wangen aus 500 m-Inlandflüge-LBS MH01-003004.tif	Dübendorf	de	article	98676	25731	26.076249544
10231	File:ETH-BIB-Dürnten, Kirche aus 100 m-Inlandflüge-LBS MH01-003098.tif	Dürnten	de	article	96794	23912	24.7040105792
10308	File:ETH-BIB-Ebnat, Ebnat-Kappel aus 100 m-Inlandflüge-LBS MH01-002366.tif	Ebnat-Kappel	de	article	99562	27813	27.9353568631
10319	File:ETH-BIB-Ebnat-Kappel, Bürstenfabrik Ebnat-Kappel und Lokomotivdepot-Inlandflüge-LBS MH03-0899.tif	Ebnat-Kappel	de	article	99562	70394	70.7036821277
10331	File:ETH-BIB-Ebnat-Kappel, Turngerätefabrik Alder-Fierz & Gebr. Eisenhut-Inlandflüge-LBS MH03-1778.tif	Ebnat-Kappel	de	article	99562	71899	72.2153030273
10378	File:ETH-BIB-Effretikon-Inlandflüge-LBS MH01-006744.tif	Illnau-Effretikon	it	article	41464	1366	3.29442407872
10378	File:ETH-BIB-Effretikon-Inlandflüge-LBS MH01-006744.tif	Effretikon	it	article	29608	1261	4.25898405836
10378	File:ETH-BIB-Effretikon-Inlandflüge-LBS MH01-006744.tif	Illnau-Effretikon	de	article	106284	57792	54.3750705657
10433	File:ETH-BIB-Egerkingen-LBS H1-021746.tif	1201	als	article	11128	1538	13.820992092
10475	File:ETH-BIB-Eglisau, Seglingen v. O. aus 50 m-Inlandflüge-LBS MH01-005840.tif	Eglisau	de	article	69400	37417	53.9149855908
10508	File:ETH-BIB-Egnach, bei Romanshorn, Schloss Luxburg-Inlandflüge-LBS MH03-0808.tif	Liste der Kulturgüter in Egnach	de	article	62163	24146	38.8430416807
10599	File:ETH-BIB-Ein französisches Militärflugzeug begleitet uns im Flug von Colomb-Béchar ein Stück in die Wüste-Tschadseeflug 1930-31-LBS MH02-08-0417.tif	Centralna Szkoła Podoficerów Pilotów Lotnictwa	pl	article	20309	8435	41.533310355
10599	File:ETH-BIB-Ein französisches Militärflugzeug begleitet uns im Flug von Colomb-Béchar ein Stück in die Wüste-Tschadseeflug 1930-31-LBS MH02-08-0417.tif	Szkoła Podoficerów Lotnictwa dla Małoletnich	pl	article	50996	20862	40.9090909091
10607	File:ETH-BIB-Ein strammer Polizist des Emirs von Kano-Tschadseeflug 1930-31-LBS MH02-08-0639.tif	Wikipedia:Wikipedia Signpost/2016-09-06/Blog	en	wikipedia_page	35539	17569	49.4358310588
10607	File:ETH-BIB-Ein strammer Polizist des Emirs von Kano-Tschadseeflug 1930-31-LBS MH02-08-0639.tif	Wikipedia:Wikipedia Signpost/Single/2016-09-06	en	wikipedia_page	355985	349129	98.0740761549
10607	File:ETH-BIB-Ein strammer Polizist des Emirs von Kano-Tschadseeflug 1930-31-LBS MH02-08-0639.tif	Portal:Body Modification/Mediendatei des Monats/Protokoll	de	article	132310	23796	17.9850351447
10632	File:ETH-BIB-Eingang zum grossen Bazar-Persienflug 1924-1925-LBS MH02-02-0097-AL-FL.tif	بازار تهران	fa	article	115666	19309	16.69375616
10717	File:ETH-BIB-Eisriesenwelt-Höhle, Grundriss-Dia 247-Z-00127.tif	Eisriesenwelt	de	article	38709	20275	52.3779999483
10718	File:ETH-BIB-Eisriesenwelt-Höhle, Längsschnitt-Dia 247-Z-00128.tif	Eisriesenwelt	de	article	38709	19106	49.3580304322
10720	File:ETH-BIB-Eisten, Saastal, auswärts-Dia 247-03027.tif	Eisten VS	de	article	37801	23223	61.4348826751
10797	File:ETH-BIB-Elburs mit Demawand von Süden aus 4500 m Höhe-Persienflug 1924-1925-LBS MH02-02-0083-AL-FL.tif	البرز	fa	article	134837	20219	14.9951422829
10797	File:ETH-BIB-Elburs mit Demawand von Süden aus 4500 m Höhe-Persienflug 1924-1925-LBS MH02-02-0083-AL-FL.tif	ویکی‌پدیا:آیا می‌دانستید که...؟/هفته‌های ۲۰۱۸ (میلادی)	fa	article	711858	345169	48.4884625866
10797	File:ETH-BIB-Elburs mit Demawand von Süden aus 4500 m Höhe-Persienflug 1924-1925-LBS MH02-02-0083-AL-FL.tif	بحث ویکی‌پدیا:آیا می‌دانستید که...؟/۲۰۱۸/هفته ۱۶	fa	article	14749	13588	92.1282798834
10798	File:ETH-BIB-Elburs mit Demawand-Persienflug 1924-1925-LBS MH02-02-0084-AL-FL.tif	دماوند	fa	article	360763	54830	15.1983435108
10855	File:ETH-BIB-Ellikon an der Thur aus 400 m-Inlandflüge-LBS MH01-004169.tif	Ellikon an der Thur	de	article	48005	29885	62.2539318821
10865	File:ETH-BIB-Elm aus 300 m-Inlandflüge-LBS MH01-003498.tif	Elm GL	de	article	76868	9522	12.3874694281
10872	File:ETH-BIB-Elm, Vorab, Panixerpass v. N. aus 3600 m-Inlandflüge-LBS MH01-001357.tif	Panix Pass	en	article	15912	9530	59.8919054801
10890	File:ETH-BIB-Embrach-Inlandflüge-LBS MH01-003453.tif	Embrach	de	article	130893	72083	55.0701718197
10903	File:ETH-BIB-Emmen, Zentralschweizerische Kraftwerke AG Elektrizitätswerk Rathausen-Inlandflüge-LBS MH03-0511.tif	Kraftwerk Rathausen	de	article	27960	788	2.81831187411
10984	File:ETH-BIB-Engelberg v. S. O. aus 1000 m-Inlandflüge-LBS MH01-000945.tif	Engelberg	de	article	153003	67490	44.1102462043
11011	File:ETH-BIB-Engelburg v. S. aus 400 m-Inlandflüge-LBS MH01-003661.tif	Engelburg	de	article	15120	10815	71.5277777778
11045	File:ETH-BIB-Ennenda aus 200 m-Inlandflüge-LBS MH01-004250.tif	Ennenda	de	article	40670	9019	22.1760511433
11047	File:ETH-BIB-Ennenda-LBS H1-011189.tif	Ennenda	de	article	40670	32708	80.4229161544
11081	File:ETH-BIB-Entlebuch aus 300 m-Inlandflüge-LBS MH01-002939.tif	Entlebuch LU	de	article	76949	36400	47.3040585323
11109	File:ETH-BIB-Enzeli -Bandar Anzali- (Strohhütten) aus 300 m Höhe-Persienflug 1924-1925-LBS MH02-02-0123-AL-FL.tif	بندر انزلی	fa	article	365426	136514	37.3574950879
11110	File:ETH-BIB-Enzeli -Bandar Anzali- Hafenanlage-Persienflug 1924-1925-LBS MH02-02-0247-AL-FL.tif	بندر انزلی	fa	article	365426	140634	38.4849463366
11112	File:ETH-BIB-Enzeli -Bandar Anzali--Persienflug 1924-1925-LBS MH02-02-0246-AL-FL.tif	بندر انزلی	fa	article	365426	141964	38.8489051135
11196	File:ETH-BIB-Erlenbach, Zürichsee-Inlandflüge-LBS MH01-001641.tif	Erlenbach ZH	de	article	51999	20389	39.2103694302
11260	File:ETH-BIB-Ernst, Alfred (1875-1968)-Portrait-Portr 06569.tif	Alfred Ernst	en	article	10065	264	2.62295081967
11260	File:ETH-BIB-Ernst, Alfred (1875-1968)-Portrait-Portr 06569.tif	Alfred Ernst (Botaniker)	de	article	15016	265	1.76478423015
11286	File:ETH-BIB-Erschwil-LBS H1-015014.tif (cropped).jpg	Erschwil	en	article	56564	27960	49.4307333286
11293	File:ETH-BIB-Erstfeld, Altdorf, Reusstal, Flüelen v. S. aus 500 m-Inlandflüge-LBS MH01-006166.tif	Erstfeld	de	article	80842	39206	48.4970683556
11314	File:ETH-BIB-Eschenbach aus 400 m-Inlandflüge-LBS MH01-003714.tif	Eschenbach SG	de	article	54285	20692	38.1173436493
11330	File:ETH-BIB-Escher von der Linth, Arnold (1807-1872)-Portrait-Portr 11974.tif	Arnold Escher von der Linth	de	article	23637	280	1.18458349198
11333	File:ETH-BIB-Escher, Alfred (1819-1882)-Portrait-Portr 05342.tif (cropped).jpg	Эшер, Альфред	ru	article	50592	1468	2.90164452878
11333	File:ETH-BIB-Escher, Alfred (1819-1882)-Portrait-Portr 05342.tif (cropped).jpg	Alfred Escher	pt	article	16634	283	1.70133461585
11333	File:ETH-BIB-Escher, Alfred (1819-1882)-Portrait-Portr 05342.tif (cropped).jpg	Alfredus Escher	la	article	9274	1293	13.9422040112
11333	File:ETH-BIB-Escher, Alfred (1819-1882)-Portrait-Portr 05342.tif (cropped).jpg	Alfred Escher	it	article	59895	279	0.465815176559
11333	File:ETH-BIB-Escher, Alfred (1819-1882)-Portrait-Portr 05342.tif (cropped).jpg	Alfred Escher	hu	article	14208	477	3.35726351351
11333	File:ETH-BIB-Escher, Alfred (1819-1882)-Portrait-Portr 05342.tif (cropped).jpg	Alfred Escher	fr	article	77105	1135	1.47201867583
11333	File:ETH-BIB-Escher, Alfred (1819-1882)-Portrait-Portr 05342.tif (cropped).jpg	Alfred Escher	es	article	21571	282	1.30731074127
11333	File:ETH-BIB-Escher, Alfred (1819-1882)-Portrait-Portr 05342.tif (cropped).jpg	Alfred Escher	en	article	61636	279	0.452657537803
11333	File:ETH-BIB-Escher, Alfred (1819-1882)-Portrait-Portr 05342.tif (cropped).jpg	Portal:Trains/Did you know/August 2017	en	article	61372	21731	35.4086554129
11333	File:ETH-BIB-Escher, Alfred (1819-1882)-Portrait-Portr 05342.tif (cropped).jpg	Schweizerische Nationalbahn	de	article	139512	11351	8.13621767303
11333	File:ETH-BIB-Escher, Alfred (1819-1882)-Portrait-Portr 05342.tif (cropped).jpg	Alfred Escher	de	article	65350	1287	1.96939556236
11338	File:ETH-BIB-Eschikofen (Hüttlingen)-LBS H1-017513.tif	Eschikofen	it	article	26182	1452	5.54579482087
11425	File:ETH-BIB-ETH Zürich, Abteilung für Pharmazie-Portrait-Portr 10511.tif	Benutzer:ETH-Bibliothek	de	user_page	87959	42445	48.2554371923
11518	File:ETH-BIB-Eugène Renevier-Dia 247-08396.tif	Eugène Renevier	pt	article	14688	438	2.98202614379
11518	File:ETH-BIB-Eugène Renevier-Dia 247-08396.tif	Eugène Renevier	fr	article	20852	913	4.37847688471
11518	File:ETH-BIB-Eugène Renevier-Dia 247-08396.tif	Eugène Renevier	ca	article	11741	965	8.21906140874
11550	File:ETH-BIB-Expeditionsmitglieder vor der Junkersmaschine bei der Funkenstation. Von links nach rechts- Dr. Kurt Wegener, A. Neumann, H.H. Hammer, F. Duus. Oben- W. Löwe, Holbein, Wedekind.-Spitzbergenflug 1923-LBS MH02-01-0132.tif	Kurt Wegener	de	article	13780	2163	15.6966618287
11550	File:ETH-BIB-Expeditionsmitglieder vor der Junkersmaschine bei der Funkenstation. Von links nach rechts- Dr. Kurt Wegener, A. Neumann, H.H. Hammer, F. Duus. Oben- W. Löwe, Holbein, Wedekind.-Spitzbergenflug 1923-LBS MH02-01-0132.tif	Junkers-Spitzbergen-Expedition	de	article	36854	439	1.19118684539
11550	File:ETH-BIB-Expeditionsmitglieder vor der Junkersmaschine bei der Funkenstation. Von links nach rechts- Dr. Kurt Wegener, A. Neumann, H.H. Hammer, F. Duus. Oben- W. Löwe, Holbein, Wedekind.-Spitzbergenflug 1923-LBS MH02-01-0132.tif	Arthur Neumann	de	article	19502	6293	32.2684852836
11566	File:ETH-BIB-F.-A. Forel, gestorben 1912-Dia 247-08554.tif	Франсуа-Альфонс Форель	uk	article	44291	947	2.13813190039
11566	File:ETH-BIB-F.-A. Forel, gestorben 1912-Dia 247-08554.tif	ფრანსუა ალფონს ფორელი	ka	article	37285	757	2.03030709401
11566	File:ETH-BIB-F.-A. Forel, gestorben 1912-Dia 247-08554.tif	François-Alphonse Forel	fr	article	25366	454	1.78979736655
11566	File:ETH-BIB-F.-A. Forel, gestorben 1912-Dia 247-08554.tif	François-Alphonse Forel	es	article	19725	654	3.31558935361
11566	File:ETH-BIB-F.-A. Forel, gestorben 1912-Dia 247-08554.tif	François-Alphonse Forel	de	article	14148	260	1.83771557817
11566	File:ETH-BIB-F.-A. Forel, gestorben 1912-Dia 247-08554.tif	François-Alphonse Forel	ca	article	14364	1164	8.10359231412
11599	File:ETH-BIB-Faido-Inlandflüge-LBS MH01-006142.tif	Faido	de	article	65846	30089	45.6960179814
11705	File:ETH-BIB-Feegletscher von Galenalp, Alphubel-Dom-Dia 247-03005.tif	Feegletscher	de	article	24198	12646	52.2605173981
11728	File:ETH-BIB-Feegletscher-Karte-Dia 247-Z-00339.tif	Feegletscher	de	article	24198	11566	47.797338623
11743	File:ETH-BIB-Fehraltorf-Inlandflüge-LBS MH01-002612.tif	Fehraltorf	de	article	59278	29971	50.560072877
11838	File:ETH-BIB-Felsengräber, Petra-Abessinienflug 1934-LBS MH02-22-0116.tif	Agnes Conway	de	article	15412	7033	45.6332727745
11845	File:ETH-BIB-Felsgrab Khazne al-Firaun, Petra-Abessinienflug 1934-LBS MH02-22-0074.tif	Al-Khazneh	sl	article	29507	10397	35.2357067814
11845	File:ETH-BIB-Felsgrab Khazne al-Firaun, Petra-Abessinienflug 1934-LBS MH02-22-0074.tif	Khazne al-Firaun	de	article	15487	5411	34.9389810809
11873	File:ETH-BIB-Festung auf Hügel bei Oran-Nordafrikaflug 1932-LBS MH02-13-0126.tif	Oran	fr	article	452809	176545	38.9888451864
11899	File:ETH-BIB-Feuerthalen, Schaffhausen v. S. O. aus 500 m-Inlandflüge-LBS MH01-005953.tif	Feuerthalen	de	article	57416	38502	67.0579629372
11943	File:ETH-BIB-Fiedler, Wilhelm (1832-1912)-Portrait-Portr 04712.tif (cropped).jpg	User:Stinglehammer/Mactutor	en	user_page	2927873	2772520	94.6939979979
11943	File:ETH-BIB-Fiedler, Wilhelm (1832-1912)-Portrait-Portr 04712.tif (cropped).jpg	Wilhelm Fiedler	ro	article	21796	488	2.23894292531
11943	File:ETH-BIB-Fiedler, Wilhelm (1832-1912)-Portrait-Portr 04712.tif (cropped).jpg	Wilhelm Fiedler	pt	article	22002	613	2.7861103536
11943	File:ETH-BIB-Fiedler, Wilhelm (1832-1912)-Portrait-Portr 04712.tif (cropped).jpg	Վիլհելմ Ֆիդլեր	hy	article	31046	1495	4.81543516073
11943	File:ETH-BIB-Fiedler, Wilhelm (1832-1912)-Portrait-Portr 04712.tif (cropped).jpg	Wilhelm Fiedler	en	article	23008	529	2.29920027816
11943	File:ETH-BIB-Fiedler, Wilhelm (1832-1912)-Portrait-Portr 04712.tif (cropped).jpg	Wilhelm Fiedler	cs	article	10261	553	5.38933827112
11943	File:ETH-BIB-Fiedler, Wilhelm (1832-1912)-Portrait-Portr 04712.tif (cropped).jpg	ویلهلم فیدلر	azb	article	6986	552	7.90151732035
11946	File:ETH-BIB-Fiedler, Wilhelm (1832-1912)-Portrait-Portr 05903.tif (cropped).jpg	Wilhelm Fiedler	de	article	18123	282	1.55603376924
11946	File:ETH-BIB-Fiedler, Wilhelm (1832-1912)-Portrait-Portr 05903.tif (cropped).jpg	Liste der Mitglieder der Deutschen Akademie der Naturforscher Leopoldina/1889	de	article	115752	3266	2.82154951966
12098	File:ETH-BIB-Fischerboot an einem Strand in Westafrika-Tschadseeflug 1930-31-LBS MH02-08-0997.tif	Wikipedia:Wikipedia Signpost/2016-09-06/Blog	en	wikipedia_page	35539	20379	57.3426376657
12098	File:ETH-BIB-Fischerboot an einem Strand in Westafrika-Tschadseeflug 1930-31-LBS MH02-08-0997.tif	Wikipedia:Wikipedia Signpost/Single/2016-09-06	en	wikipedia_page	355985	351939	98.8634352571
12100	File:ETH-BIB-Fischernetze bei Enzeli -Bandar Anzali--Persienflug 1924-1925-LBS MH02-02-0127-AL-FL.tif	بندر انزلی	fa	article	365426	139232	38.1012845282
12101	File:ETH-BIB-Fischertypen von Bandar Anzali-Persienflug 1924-1925-LBS MH02-02-0226-AL-FL.tif	بندر انزلی	fa	article	365426	137915	37.7408832431
12108	File:ETH-BIB-Flawil, Habisreutinger-Ottiker AG Weberei, Färberei, Ausrüsterei-Inlandflüge-LBS MH03-0251.tif	Flawil	de	article	80531	50921	63.231550583
12122	File:ETH-BIB-Flawil, Vereinigte Strumpffabriken AG-Inlandflüge-LBS MH03-0250.tif	Flawil	de	article	80531	49423	61.3713973501
12124	File:ETH-BIB-Flawil-Gossau, Stausee im Glatt-Tobel bei der Ruine Helfenberg-Inlandflüge-LBS MH01-006949.tif	Burg Helfenberg (St. Gallen)	de	article	11779	6147	52.1860938959
12902	File:ETH-BIB-Flugplatz Tablada (Sevilla) aus 200 m Höhe-Mittelmeerflug 1928-LBS MH02-05-0020.tiff	Aeródromo de Tablada	es	article	60671	12099	19.9419821661
12910	File:ETH-BIB-Flugunfall des Piloten Gerber und Funkers Müller mit der General Aviation Clark GA-43, HB-ITU auf der Rigi-Inlandflüge-LBS MH05-43-06.tif	General Aviation GA-43	de	article	19242	9979	51.8605134601
12919	File:ETH-BIB-Flugzeug in der Wüste vor Zelten und Tieren-Tschadseeflug 1930-31-LBS MH02-08-1075.tif	مستخدم:ElWaliElAlaoui/ملعب 13	ar	user_page	78993	8753	11.0807286722
12919	File:ETH-BIB-Flugzeug in der Wüste vor Zelten und Tieren-Tschadseeflug 1930-31-LBS MH02-08-1075.tif	مستخدم:ElWaliElAlaoui/ملعب 19	ar	user_page	225290	181421	80.527764215
12972	File:ETH-BIB-Flums v. S. aus 400 m-Inlandflüge-LBS MH01-002293.tif	Flums	de	article	60310	24152	40.0464267949
12990	File:ETH-BIB-Flums, Sägerei beim Bahnhof-Inlandflüge-LBS MH03-0252.tif	Flums	de	article	60310	36673	60.8074946112
13079	File:ETH-BIB-Flüelen aus 200 m-Inlandflüge-LBS MH01-002960.tif	Flüelen	de	article	97628	48712	49.8955217765
13114	File:ETH-BIB-Fokker am Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1067.tif	مستخدم:ElWaliElAlaoui/ملعب 13	ar	user_page	78993	411	0.520299267024
13114	File:ETH-BIB-Fokker am Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1067.tif	مستخدم:ElWaliElAlaoui/ملعب 19	ar	user_page	225290	184099	81.7164543477
13115	File:ETH-BIB-Fokker auf der Piste beim Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1073.tif	مستخدم:ElWaliElAlaoui/ملعب 13	ar	user_page	78993	7468	9.45400225336
13115	File:ETH-BIB-Fokker auf der Piste beim Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1073.tif	مستخدم:ElWaliElAlaoui/ملعب 19	ar	user_page	225290	144569	64.170180656
13119	File:ETH-BIB-Fokker F. VII b-3m, CH-192 an Tankstelle-Abessinienflug 1934-LBS MH02-22-0908.tif	Fokker F.VII	es	article	70592	38153	54.047200816
13133	File:ETH-BIB-Fokker und Elly Beinhorns Flugzeug, eine Klemm Kl 26, in Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1074.tif	طرفاية	ar	user_page	624483	200079	32.0391427789
13133	File:ETH-BIB-Fokker und Elly Beinhorns Flugzeug, eine Klemm Kl 26, in Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1074.tif	مستخدم:ElWaliElAlaoui/ملعب 13	ar	user_page	78993	10463	13.2454774474
13133	File:ETH-BIB-Fokker und Elly Beinhorns Flugzeug, eine Klemm Kl 26, in Kap Juby-Tschadseeflug 1930-31-LBS MH02-08-1074.tif	مستخدم:ElWaliElAlaoui/ملعب 19	ar	user_page	225290	185573	82.3707221803
